date,number_week,rank,name,symbol,market_cap,price,circulating_supply,volume,%_1h,%_24h,%_7d
2017-04-16,15,160,MintCoin,MINT,"$844,086",$0.00003473,"24,306,282,745",$808,-1.81,23.53,51.33
2017-04-16,15,161,HiCoin,XHI,"$840,204",$0.004428,"189,729,990","$188,381",-0.29,-4.26,67.27
2017-04-16,15,162,FedoraCoin,TIPS,"$827,154",$0.000001866,"443,168,182,458",$868,0.00,-0.92,9.77
2017-04-16,15,163,BoostCoin,BOST,"$826,103",$0.06968,"11,855,487","$33,931",-2.04,25.53,39.82
2017-04-09,14,141,OBITS,OBITS,"$885,979",$0.0894,"9,910,800","$9,432",-0.14,6.21,-1.37
2017-04-09,14,142,Diamond,DMD,"$885,036",$0.4355,"2,032,213",$862,-0.17,4.54,2.47
2017-04-09,14,143,FoldingCoin,FLDC,"$873,996",$0.001876,"465,833,654","$20,684",1.13,-7.21,-8.11
2017-04-09,14,144,Groestlcoin,GRS,"$851,639",$0.01268,"67,175,937","$14,272",-4.10,-11.81,-0.59
2017-04-09,14,145,CageCoin,CAGE,"$830,372",$0.000008208,"101,168,328,395","$2,596",-2.09,-93.31,12.25
2017-04-09,14,146,Wild Beast Block,WBB,"$825,281",$0.3651,"2,260,609","$8,488",-4.27,-19.31,-29.03
2017-04-09,14,147,Master Swiscoin,MSCN,"$798,949",$0.08835,"9,042,560","$28,222",-0.66,2.11,-21.41
2017-04-09,14,148,OKCash,OK,"$798,888",$0.01129,"70,778,086","$3,772",-0.17,-1.38,4.96
2017-04-09,14,149,Gambit,GAM,"$757,395",$0.5904,"1,282,913","$2,685",-0.09,3.34,32.68
2017-04-09,14,150,NuShares,NSR,"$738,179",$0.0002732,"2,702,268,334","$25,257",-0.17,-5.61,4.68
2017-04-09,14,151,Sphere,SPHR,"$704,960",$0.2287,"3,082,940","$10,096",-0.17,-9.46,-3.11
2017-04-09,14,152,Sequence,SEQ,"$703,364",$0.01579,"44,553,929",$616,-0.17,-1.36,-4.21
2017-04-09,14,153,Asiadigicoin,ADCN,"$699,799",$0.02807,"24,931,054","$1,757",-0.18,-1.57,-7.94
2017-04-09,14,154,Megacoin,MEC,"$695,668",$0.02115,"32,886,450","$7,631",-0.46,-4.57,0.35
2017-04-09,14,155,RevolutionVR,RVR,"$683,413",$0.0217,"31,500,000","$219,574",0.77,-1.40,15.26
2017-04-09,14,156,PoSW Coin,POSW,"$663,851",$0.02459,"27,000,000","$31,695",-3.18,2.45,-26.15
2017-04-09,14,157,HunterCoin,HUC,"$653,922",$0.03878,"16,863,230","$49,045",-3.65,-4.46,17.40
2017-04-09,14,158,Rise,RISE,"$637,828",$0.00594,"107,387,215","$1,879",2.04,9.40,-0.13
2017-04-09,14,159,WorldCoin,WDC,"$613,953",$0.00539,"113,915,495",$720,-0.67,-12.64,-12.64
2017-04-09,14,160,Casino,CASINO,"$611,981",$0.612,"1,000,000",$993,-1.94,-3.05,-9.43
2017-04-09,14,161,Verge,XVG,"$607,574",$0.00004749,"12,793,464,160","$4,320",4.17,-5.00,20.24
2017-04-09,14,162,BoostCoin,BOST,"$583,822",$0.04924,"11,855,487","$10,342",0.00,2.34,-0.52
2017-04-09,14,163,Breakout,BRK,"$583,799",$0.03286,"17,768,167",$929,-0.17,-2.23,19.11
2017-04-09,14,164,Breakout Stake,BRX,"$573,689",$0.09153,"6,268,082","$5,123",-1.45,-17.73,3.83
2017-04-09,14,165,Myriad,XMY,"$560,278",$0.0003803,"1,473,240,496","$11,449",-1.66,-2.04,5.08
2017-04-09,14,166,ZcCoin,ZCC,"$539,480",$0.00875,"61,657,044","$14,552",-0.14,-3.13,-2.49
2017-04-09,14,167,Circuits of Value,COVAL,"$532,166",$0.00133,"400,000,000","$10,676",2.57,1.92,-2.20
2017-04-09,14,168,HiCoin,XHI,"$508,555",$0.00268,"189,729,990","$14,093",-0.31,6.86,0.69
2017-04-09,14,169,NobleCoin,NOBL,"$489,420",$0.0002138,"2,288,623,595","$7,728",2.69,-0.17,-1.66
2017-04-09,14,170,Infinitecoin,IFC,"$476,072",$0.000005255,"90,596,274,910","$5,846",-0.62,-1.33,5.10
2017-04-09,14,171,Dynamic,DYN,"$451,159",$0.4251,"1,061,411","$2,555",4.81,-2.08,8.32
2017-04-09,14,172,Blitzcash,BLITZ,"$449,333",$0.1108,"4,055,219","$1,702",3.06,9.07,58.98
2017-04-09,14,173,Nano,NANO,"$445,837",$0.008327,"53,541,344","$3,134",-1.16,-12.34,-43.67
2017-04-09,14,174,Qwark,QWARK,"$437,273",$0.03091,"14,147,391","$2,227",-0.17,-7.52,-14.32
2017-04-09,14,175,FuelCoin,FC2,"$433,395",$0.004276,"101,347,280","$2,205",-0.26,-2.79,62.30
2017-04-09,14,176,Tokes,TKS,"$430,804",$0.6652,"647,624","$15,902",-0.18,10.48,52.15
2017-04-09,14,177,TrumpCoin,TRUMP,"$430,779",$0.06592,"6,534,691","$7,129",-0.06,-17.67,8.69
2017-04-09,14,178,Spectrecoin,XSPEC,"$419,640",$0.02073,"20,246,288","$4,771",0.32,-13.47,-2.79
2017-04-09,14,179,TransferCoin,TX,"$413,992",$0.07015,"5,901,355","$4,243",-0.99,-11.80,-7.95
2017-04-09,14,180,Horizon,HZ,"$402,780",$0.0004039,"997,285,886","$7,818",-2.63,1.34,-0.66
2017-04-09,14,181,Bata,BTA,"$399,046",$0.0809,"4,932,735","$13,629",-0.87,4.58,24.22
2017-04-09,14,182,Magi,XMG,"$396,679",$0.05837,"6,795,989","$21,548",0.33,0.00,18.83
2017-04-09,14,183,Digitalcoin,DGC,"$392,669",$0.01142,"34,389,793","$4,861",-0.05,-10.26,7.70
2017-04-09,14,184,Bitstar,BITS,"$388,114",$0.02062,"18,820,916","$5,078",-2.15,-3.34,-6.32
2017-04-09,14,185,ExclusiveCoin,EXCL,"$380,540",$0.09469,"4,018,824","$5,543",-0.17,8.59,74.24
2017-04-09,14,186,Elcoin,EL,"$375,771",$0.03352,"11,208,967","$1,282",14.12,30.87,-4.60
2017-04-09,14,187,CannabisCoin,CANN,"$360,357",$0.004666,"77,231,176","$3,931",0.05,-0.99,-2.90
2017-04-09,14,188,Musicoin,MUSIC,"$358,535",$0.003789,"94,616,364","$6,955",-0.26,-2.36,-33.88
2017-04-09,14,189,Cryptonite,XCN,"$335,427",$0.001072,"312,833,133","$2,388",-0.92,2.54,-30.65
2017-04-09,14,190,Zetacoin,ZET,"$329,524",$0.001987,"165,846,845",$528,-2.13,1.02,-12.44
2017-04-09,14,191,Startcoin,START,"$327,749",$0.00727,"45,079,785","$2,467",-0.80,-3.97,-7.60
2017-04-09,14,192,AsiaCoin,AC,"$327,469",$0.0004276,"765,746,731",$851,0.22,3.91,25.73
2017-04-09,14,193,Coin2.1,C2,"$311,148",$0.003112,"99,976,323","$54,293",-5.82,-1.25,4.18
2017-04-09,14,194,bitCNY,BITCNY,"$310,834",$0.1418,"2,192,050","$195,486",-2.34,0.80,-5.92
2017-04-02,13,133,SpreadCoin,SPR,"$1,040,371",$0.134,"7,761,100","$8,697",-0.83,-17.74,57.80
2017-04-02,13,134,Master Swiscoin,MSCN,"$1,036,312",$0.1168,"8,872,256","$46,256",-1.58,-11.74,-25.06
2017-04-02,13,135,Hacker Gold,HKG,"$1,008,291",$0.06258,"16,110,893",$963,22.20,18.16,50.71
2017-04-02,13,136,DubaiCoin,DBIC,"$969,127",$0.1632,"5,937,465",$820,-0.13,-9.65,-22.26
2017-04-02,13,137,OBITS,OBITS,"$969,010",$0.07995,"12,120,307","$20,938",1.23,3.31,25.69
2017-04-02,13,138,FoldingCoin,FLDC,"$965,621",$0.002073,"465,833,654","$101,436",-0.87,-6.07,72.75
2017-04-02,13,139,Adzcoin,ADZ,"$941,462",$0.01741,"54,063,680","$2,322",10.90,5.14,-10.68
2017-04-02,13,140,Safex Token,SFT,"$906,781",$0.0004223,"2,147,483,647","$3,924",2.32,-7.28,12.30
2017-04-02,13,141,Diamond,DMD,"$889,840",$0.4409,"2,018,419","$9,608",-3.65,23.81,53.87
2017-04-02,13,142,Groestlcoin,GRS,"$886,121",$0.0132,"67,115,735","$23,554",13.49,76.16,100.14
2017-04-02,13,143,PoSW Coin,POSW,"$884,137",$0.03275,"27,000,000","$101,318",1.37,87.13,430.78
2017-04-02,13,144,Project Decorum,PDC,"$874,572",$0.01749,"50,000,000","$2,357",21.26,11.74,56.05
2017-04-02,13,145,Centurion,CNT,"$871,933",$0.02068,"42,164,501","$16,684",-2.02,41.74,149.60
2017-04-02,13,146,Einsteinium,EMC2,"$828,683",$0.003963,"209,095,100","$28,490",0.77,3.44,80.42
2017-04-02,13,147,Triggers,TRIG,"$805,381",$0.02509,"32,105,593","$2,838",1.96,-7.91,5.05
2017-04-02,13,148,Quark,QRK,"$778,611",$0.003113,"250,101,047","$11,612",-0.29,43.54,102.19
2017-04-02,13,149,NuShares,NSR,"$774,243",$0.0002865,"2,702,268,334","$54,274",15.19,9.83,78.51
2017-04-02,13,150,Jupiter,JUP,"$773,586",$0.05676,"13,628,655","$17,904",-4.22,-12.02,-2.93
2017-04-02,13,151,Sphere,SPHR,"$755,087",$0.2449,"3,082,940","$105,106",-0.82,61.73,498.96
2017-04-02,13,152,TransferCoin,TX,"$753,879",$0.1279,"5,892,013","$9,487",55.49,132.50,110.30
2017-04-02,13,153,Nano,NANO,"$736,666",$0.01452,"50,750,031","$7,652",-0.15,-0.56,0.00
2017-04-02,13,154,SounDAC,XSD,"$735,716",$0.0005351,"1,374,840,478","$3,332",-2.52,0.00,0.00
2017-04-02,13,155,OKCash,OK,"$718,028",$0.01016,"70,696,674","$4,208",-5.92,-11.12,5.74
2017-04-02,13,156,Megacoin,MEC,"$690,421",$0.02099,"32,886,450","$21,866",3.52,13.56,34.78
2017-04-02,13,157,WorldCoin,WDC,"$690,419",$0.006068,"113,787,074","$2,057",1.68,2.60,23.63
2017-04-02,13,158,Sequence,SEQ,"$687,180",$0.01543,"44,534,257","$1,018",-7.51,-10.08,5.40
2017-04-02,13,159,Casino,CASINO,"$682,201",$0.6822,"1,000,000","$1,241",3.65,3.17,-1.70
2017-04-02,13,160,Pinkcoin,PINK,"$647,025",$0.001774,"364,804,672","$227,422",1.03,-13.43,102.67
2017-04-02,13,161,Rise,RISE,"$623,747",$0.005808,"107,387,215","$8,368",0.01,7.27,20.58
2017-04-02,13,162,Riecoin,RIC,"$613,606",$0.01891,"32,456,625","$24,123",4.69,1.09,44.36
2017-04-02,13,163,RevolutionVR,RVR,"$590,136",$0.01873,"31,500,000","$109,739",0.00,-2.26,77.16
2017-04-02,13,164,BoostCoin,BOST,"$585,040",$0.04935,"11,855,487","$15,114",7.20,4.75,34.72
2017-04-02,13,165,HunterCoin,HUC,"$567,206",$0.03387,"16,748,690","$8,185",2.94,6.49,52.76
2017-04-02,13,166,Verge,XVG,"$565,392",$0.00004419,"12,793,464,160","$3,778",3.58,-4.73,67.09
2017-04-02,13,167,ZcCoin,ZCC,"$554,719",$0.008997,"61,657,044","$35,763",6.36,20.24,49.57
2017-04-02,13,168,Myriad,XMY,"$535,529",$0.000364,"1,471,419,246","$15,547",1.73,-2.60,52.84
2017-04-02,13,169,MintCoin,MINT,"$534,926",$0.00002204,"24,275,420,769",$915,0.03,87.63,53.60
2017-04-02,13,170,ICO OpenLedger,ICOO,"$521,666",$1.10,"474,814","$10,244",-2.42,50.24,67.95
2017-04-02,13,171,Musicoin,MUSIC,"$518,232",$0.00613,"84,536,336","$41,920",-0.04,27.08,431.18
2017-04-02,13,172,NobleCoin,NOBL,"$504,401",$0.0002204,"2,288,486,387","$46,054",5.30,-10.27,153.18
2017-04-02,13,173,Cryptonite,XCN,"$502,684",$0.001617,"310,826,006","$11,443",4.12,15.75,156.23
2017-04-02,13,174,HiCoin,XHI,"$501,277",$0.002642,"189,729,990","$12,621",0.01,6.63,-26.97
2017-04-02,13,175,Qwark,QWARK,"$494,108",$0.03659,"13,503,166",$845,0.02,-1.28,4.71
2017-04-02,13,176,Circuits of Value,COVAL,"$493,772",$0.001234,"400,000,000","$34,235",-4.83,-20.09,28.92
2017-04-02,13,177,Visio,VISIO,"$465,381",$0.009265,"50,227,658","$2,400",-0.10,-4.94,5.01
2017-04-02,13,178,Bitswift,BITS,"$431,077",$0.1062,"4,058,573","$1,252",4.59,23.70,72.45
2017-04-02,13,179,Veltor,VLT,"$426,326",$0.7715,"552,580","$3,546",0.02,-11.47,-14.12
2017-04-02,13,180,Infinitecoin,IFC,"$420,274",$0.000004639,"90,596,274,910","$11,734",-2.47,4.53,10.01
2017-04-02,13,181,Horizon,HZ,"$417,688",$0.0004188,"997,285,886","$19,694",3.14,4.78,60.00
2017-04-02,13,182,Spectrecoin,XSPEC,"$417,356",$0.02063,"20,226,685","$4,577",-3.38,-1.38,-9.01
2017-04-02,13,183,Fantomcoin,FCN,"$400,975",$0.07163,"5,597,666",$881,2.27,-24.99,20.38
2017-04-02,13,184,Bitstar,BITS,"$395,953",$0.02104,"18,820,916","$27,123",-8.97,-16.31,127.80
2017-04-02,13,185,TrumpCoin,TRUMP,"$384,501",$0.05884,"6,534,161","$9,738",-1.61,-5.71,-7.71
2017-04-02,13,186,Elcoin,EL,"$380,178",$0.03392,"11,208,967","$1,293",-0.01,4.22,-51.15
2017-03-26,12,129,ReddCoin,RDD,"$818,639",$0.00002895,"28,279,196,459","$4,111",30.19,-0.36,-3.33
2017-03-26,12,130,Triggers,TRIG,"$793,002",$0.0247,"32,105,593",$810,-3.84,32.66,33.45
2017-03-26,12,131,Jupiter,JUP,"$791,737",$0.05809,"13,628,655","$31,348",0.73,-16.60,29.77
2017-03-26,12,132,Safex Token,SFT,"$788,964",$0.0003674,"2,147,483,647",$848,-1.11,-4.87,4.87
2017-03-26,12,133,Elcoin,EL,"$779,009",$0.0695,"11,208,967","$5,212",-0.22,17.00,620.48
2017-03-26,12,134,Qora,QORA,"$771,997",$0.0000772,"10,000,000,000","$15,282",-10.62,-13.58,4.42
2017-03-26,12,135,OBITS,OBITS,"$768,843",$0.06343,"12,120,307","$5,445",0.51,8.40,1.21
2017-03-26,12,136,vTorrent,VTR,"$711,640",$0.0658,"10,815,966","$3,644",0.72,16.07,-6.78
2017-03-26,12,137,Casino,CASINO,"$703,006",$0.703,"1,000,000",$761,0.77,13.20,33.68
2017-03-26,12,138,DNotes,NOTE,"$691,710",$0.006237,"110,895,736","$14,424",-0.64,-3.61,7.30
2017-03-26,12,139,OKCash,OK,"$682,051",$0.009655,"70,642,282","$3,042",1.32,-6.54,9.74
2017-03-26,12,140,HiCoin,XHI,"$677,400",$0.00357,"189,729,990","$87,738",1.17,-18.91,21.48
2017-03-26,12,141,Hacker Gold,HKG,"$673,630",$0.04181,"16,110,893","$5,823",0.72,-3.59,27.71
2017-03-26,12,142,SpreadCoin,SPR,"$664,520",$0.08611,"7,716,672","$13,489",2.11,6.18,8.83
2017-03-26,12,143,Sequence,SEQ,"$606,597",$0.0137,"44,282,045","$6,801",-0.91,-30.95,2.77
2017-03-26,12,144,Breakout,BRK,"$606,062",$0.03418,"17,729,727","$2,884",0.72,-8.13,56.52
2017-03-26,12,145,Wild Beast Block,WBB,"$602,861",$0.2695,"2,237,293","$3,083",1.26,-6.90,4.46
2017-03-26,12,146,FoldingCoin,FLDC,"$566,227",$0.001216,"465,833,654","$38,534",1.78,-3.72,4.71
2017-03-26,12,147,Diamond,DMD,"$564,890",$0.2816,"2,005,801","$1,536",0.57,-1.38,0.81
2017-03-26,12,148,WorldCoin,WDC,"$545,361",$0.004799,"113,649,879",$647,-0.17,0.56,3.17
2017-03-26,12,149,Rise,RISE,"$511,690",$0.004765,"107,387,215","$14,916",0.75,3.27,69.59
2017-03-26,12,150,Megacoin,MEC,"$510,771",$0.01553,"32,886,450","$2,628",0.25,1.18,7.55
2017-03-26,12,151,Gambit,GAM,"$502,822",$0.3924,"1,281,390","$9,457",4.73,5.54,5.22
2017-03-26,12,152,Spectrecoin,XSPEC,"$495,913",$0.02454,"20,207,245","$4,938",11.18,29.67,29.95
2017-03-26,12,153,Veltor,VLT,"$494,593",$0.8991,"550,120","$6,564",2.38,9.17,119.41
2017-03-26,12,154,Janus,JNS,"$482,375",$0.03617,"13,335,305","$1,420",-1.12,39.54,59.86
2017-03-26,12,155,Qwark,QWARK,"$464,887",$0.03524,"13,193,105","$2,381",0.74,-3.37,-13.06
2017-03-26,12,156,Einsteinium,EMC2,"$445,711",$0.002132,"209,012,444","$15,443",1.10,1.32,35.85
2017-03-26,12,157,Groestlcoin,GRS,"$422,679",$0.006303,"67,056,961","$5,078",-1.69,-21.56,32.10
2017-03-26,12,158,NuShares,NSR,"$417,976",$0.0001547,"2,702,268,334","$5,595",-4.27,-5.30,2.27
2017-03-26,12,159,Riecoin,RIC,"$416,850",$0.01292,"32,252,625","$8,222",0.10,3.34,19.42
2017-03-26,12,160,TrumpCoin,TRUMP,"$414,920",$0.0635,"6,534,012","$4,402",2.71,-1.32,10.76
2017-03-26,12,161,Visio,VISIO,"$387,132",$0.007714,"50,183,911","$1,634",-12.35,-13.10,-46.31
2017-03-26,12,162,TransferCoin,TX,"$382,184",$0.06497,"5,882,548","$20,808",-3.42,57.23,672.90
2017-03-26,12,163,UniBURST,UNIBURST,"$381,824",$0.3818,"1,000,000",$747,1.19,16.41,49.35
2017-03-26,12,164,HunterCoin,HUC,"$381,546",$0.02292,"16,649,330","$31,777",4.01,-1.75,-23.04
2017-03-26,12,165,Quark,QRK,"$380,921",$0.001523,"250,101,047","$1,272",1.03,-5.52,20.91
2017-03-26,12,166,Infinitecoin,IFC,"$380,232",$0.000004197,"90,596,274,910","$6,232",0.06,11.13,9.82
2017-03-26,12,167,Circuits of Value,COVAL,"$378,956",$0.0009474,"400,000,000","$6,546",0.74,-0.05,-8.29
2017-03-26,12,168,ZcCoin,ZCC,"$367,491",$0.00596,"61,657,044","$4,343",-1.03,-2.78,4.75
2017-03-26,12,169,Verge,XVG,"$366,928",$0.00002868,"12,793,464,160","$1,524",48.11,6.79,55.10
2017-03-26,12,170,Jewels,JWL,"$364,731",$0.01812,"20,132,610",$915,-0.96,8.18,45.18
2017-03-26,12,171,Bitcoin Plus,XBC,"$361,902",$3.83,"94,561","$12,593",0.82,5.54,15.09
2017-03-26,12,172,Myriad,XMY,"$341,153",$0.0002321,"1,469,656,496","$7,835",-2.50,-4.31,-6.77
2017-03-26,12,173,Centurion,CNT,"$339,199",$0.008288,"40,925,701","$2,018",0.38,-2.35,-7.01
2017-03-26,12,174,Tokes,TKS,"$338,136",$0.5221,"647,624","$15,471",21.31,0.00,0.00
2017-03-26,12,175,CasinoCoin,CSC,"$336,710",$0.008723,"38,601,187","$1,923",-0.35,-9.86,57.66
2017-03-26,12,176,PRCoin,PRC,"$321,866",$0.04472,"7,196,600","$3,384",-0.75,-4.25,0.00
2017-04-23,16,191,Digitalcoin,DGC,"$561,039",$0.01631,"34,389,793","$12,997",-0.61,-2.70,36.73
2017-04-23,16,192,EuropeCoin,ERC,"$559,475",$0.05729,"9,764,958","$25,510",-5.19,23.28,24.25
2017-04-23,16,193,Bean Cash,BITB,"$552,090",$0.000291,"1,897,438,000","$49,423",-6.71,-33.30,109.93
2017-04-23,16,194,Qwark,QWARK,"$533,346",$0.03581,"14,895,501","$3,484",0.21,3.39,11.92
2017-04-23,16,195,TrumpCoin,TRUMP,"$494,472",$0.07566,"6,535,036","$1,980",-0.05,-1.21,2.04
2017-04-23,16,196,PutinCoin,PUT,"$482,472",$0.004011,"120,296,715","$2,484",0.57,-12.76,-20.54
2017-04-23,16,197,Bitswift,BITS,"$471,618",$0.1162,"4,059,161","$1,977",0.24,-5.45,2.99
2017-04-23,16,198,Myriad,XMY,"$470,008",$0.0003183,"1,476,750,246","$26,101",-5.02,-8.67,-74.73
2017-04-23,16,199,Cryptonite,XCN,"$454,039",$0.001432,"317,008,231","$16,485",0.88,-8.22,-0.91
2017-04-23,16,200,Synergy,SNRG,"$451,763",$0.1689,"2,675,107",$670,0.21,7.15,3.60
2017-04-16,15,164,Musicoin,MUSIC,"$804,916",$0.00765,"105,219,830","$38,022",-0.30,-8.44,100.73
2017-04-16,15,165,Quark,QRK,"$796,012",$0.003183,"250,101,047","$5,922",21.93,13.35,37.59
2017-04-16,15,166,RevolutionVR,RVR,"$783,096",$0.02486,"31,500,000","$91,233",0.88,12.39,18.38
2017-04-16,15,167,Breakout Stake,BRX,"$766,390",$0.1223,"6,268,082","$2,387",3.00,17.23,34.44
2017-04-16,15,168,Adzcoin,ADZ,"$765,928",$0.01406,"54,489,040","$3,063",1.49,0.96,-18.74
2017-04-16,15,169,Asiadigicoin,ADCN,"$745,565",$0.02991,"24,931,054","$8,820",-0.13,18.10,7.84
2017-04-16,15,170,Janus,JNS,"$744,230",$0.04712,"15,793,533","$1,878",-1.53,-0.04,29.13
2017-04-16,15,171,Megacoin,MEC,"$742,360",$0.02257,"32,886,450","$14,809",0.65,11.25,4.98
2017-04-16,15,172,WorldCoin,WDC,"$723,878",$0.006351,"113,987,178","$4,280",-0.10,18.68,17.30
2017-04-16,15,173,RussiaCoin,RC,"$680,369",$0.08281,"8,216,446","$10,902",-6.77,34.66,462.55
2017-04-16,15,174,Magi,XMG,"$676,223",$0.09933,"6,807,900","$73,511",-5.37,27.31,70.11
2017-04-16,15,175,Dynamic,DYN,"$665,768",$0.6221,"1,070,119","$8,621",-0.13,32.28,48.73
2017-04-16,15,176,Veltor,VLT,"$658,132",$1.19,"552,985","$1,485",-8.65,-9.76,60.22
2017-04-16,15,177,Bitstar,BITS,"$653,142",$0.0347,"18,820,916","$156,369",2.88,25.26,66.39
2017-04-16,15,178,Horizon,HZ,"$648,851",$0.0006506,"997,285,886","$278,460",-9.32,24.08,59.98
2017-04-16,15,179,Spectrecoin,XSPEC,"$638,163",$0.03149,"20,266,246","$9,124",-0.14,21.69,46.70
2017-04-16,15,180,Breakout,BRK,"$631,870",$0.03552,"17,787,287","$1,575",-8.49,10.38,10.93
2017-04-16,15,181,Bata,BTA,"$625,887",$0.1268,"4,935,198","$21,841",0.03,-1.02,54.60
2017-04-16,15,182,Master Swiscoin,MSCN,"$606,880",$0.06598,"9,198,464","$29,164",-0.08,5.31,-24.63
2017-04-16,15,183,PutinCoin,PUT,"$603,646",$0.00502,"120,253,815","$8,024",-10.97,59.66,60.65
2017-04-16,15,184,Nano,NANO,"$601,697",$0.01066,"56,453,427","$3,074",-0.13,-4.06,24.87
2017-04-16,15,185,ZcCoin,ZCC,"$572,685",$0.009288,"61,657,044","$28,805",-1.32,9.37,6.21
2017-04-16,15,186,Coin2.1,C2,"$551,236",$0.005514,"99,976,323","$405,534",-3.37,9.40,72.84
2017-04-16,15,187,ExclusiveCoin,EXCL,"$529,473",$0.1315,"4,027,636","$29,586",-0.26,-12.41,38.77
2017-04-16,15,188,TrumpCoin,TRUMP,"$519,583",$0.07951,"6,534,813","$2,041",0.26,11.75,20.12
2017-04-16,15,189,Blitzcash,BLITZ,"$502,846",$0.124,"4,056,465","$2,852",4.74,2.41,16.34
2017-04-16,15,190,Infinitecoin,IFC,"$499,730",$0.000005516,"90,596,274,910","$5,718",-2.29,1.55,6.16
2017-04-16,15,191,Fantomcoin,FCN,"$495,478",$0.08756,"5,658,978",$676,-3.10,-4.42,103.82
2017-04-16,15,192,UniBURST,UNIBURST,"$495,432",$0.4954,"1,000,000","$3,555",0.68,15.29,42.74
2017-04-16,15,193,AsiaCoin,AC,"$490,993",$0.0006333,"775,321,890","$1,621",0.17,12.02,44.00
2017-04-16,15,194,Rise,RISE,"$488,042",$0.004545,"107,387,215","$3,376",1.84,-3.47,-20.24
2017-04-16,15,195,bitCNY,BITCNY,"$480,424",$0.1435,"3,348,110","$37,696",1.13,0.36,0.69
2017-04-16,15,196,AudioCoin,ADC,"$471,586",$0.0005945,"793,198,644","$19,400",0.87,27.99,68.59
2017-04-16,15,197,Tokes,TKS,"$471,152",$0.7275,"647,624","$5,245",0.68,12.92,11.31
2017-04-16,15,198,Qwark,QWARK,"$470,227",$0.0327,"14,381,583","$3,324",1.60,5.15,0.52
2017-04-16,15,199,Visio,VISIO,"$447,111",$0.008886,"50,315,132","$1,498",13.51,22.46,-8.23
2017-04-16,15,200,CannabisCoin,CANN,"$444,275",$0.005753,"77,231,176","$9,874",-0.07,9.50,22.60
2017-04-09,14,195,Pesobit,PSB,"$307,758",$0.009503,"32,385,506","$1,679",-1.70,4.69,-8.25
2017-04-09,14,196,e-Gulden,EFL,"$303,173",$0.01986,"15,268,394",$733,0.51,-7.09,-8.89
2017-04-09,14,197,CasinoCoin,CSC,"$286,626",$0.007425,"38,601,187","$1,113",0.61,-6.91,8.26
2017-04-09,14,198,Woodcoin,LOG,"$286,247",$0.03562,"8,035,193","$1,826",-0.17,0.98,-4.06
2017-04-09,14,199,Mercury,MER,"$283,183",$0.002832,"100,000,000","$6,337",2.88,15.89,56.19
2017-04-09,14,200,ICO OpenLedger,ICOO,"$274,713",$0.5786,"474,814","$1,179",0.24,-29.49,-35.66
2017-04-02,13,187,CannabisCoin,CANN,"$367,491",$0.004758,"77,231,176","$5,459",0.68,-1.76,29.16
2017-04-02,13,188,Digitalcoin,DGC,"$366,076",$0.01064,"34,389,793","$5,882",4.80,13.84,54.41
2017-04-02,13,189,Startcoin,START,"$363,815",$0.00807,"45,079,785","$7,756",2.98,33.52,59.57
2017-04-02,13,190,Zetacoin,ZET,"$354,799",$0.00214,"165,805,505","$1,956",0.37,5.21,15.80
2017-04-02,13,191,UniBURST,UNIBURST,"$348,595",$0.3486,"1,000,000",$510,1.32,2.26,-6.98
2017-04-02,13,192,Rubies,RBIES,"$346,048",$0.03346,"10,341,647","$1,284",-15.66,141.42,140.38
2017-04-02,13,193,e-Gulden,EFL,"$340,809",$0.02234,"15,252,835","$1,282",-1.32,9.48,29.04
2017-04-02,13,194,Magi,XMG,"$335,063",$0.04942,"6,780,516","$6,140",0.10,0.42,29.07
2017-04-02,13,195,Bata,BTA,"$334,957",$0.06794,"4,930,319","$17,473",2.88,48.44,103.39
2017-04-02,13,196,Zeitcoin,ZEIT,"$330,973",$0.000009175,"36,071,665,862",$711,1.40,-8.31,14.98
2017-04-02,13,197,PRCoin,PRC,"$324,296",$0.04361,"7,437,000","$8,043",-0.11,-1.69,0.84
2017-04-02,13,198,Pesobit,PSB,"$320,888",$0.00992,"32,349,136","$1,637",-7.16,-0.75,73.92
2017-04-02,13,199,Dynamic,DYN,"$314,624",$0.3841,"819,083","$17,228",-2.81,-26.82,-25.07
2017-04-02,13,200,EverGreenCoin,EGC,"$307,142",$0.02313,"13,277,463","$12,143",-3.39,11.87,39.37
2017-03-26,12,177,Applecoin,APC,"$320,677",$0.01439,"22,286,048",$852,-1.98,4.49,30.43
2017-03-26,12,178,RevolutionVR,RVR,"$317,759",$0.01009,"31,500,000","$75,030",-8.17,6.46,33.83
2017-03-26,12,179,Pinkcoin,PINK,"$317,696",$0.0008709,"364,803,391","$29,874",-2.27,-4.15,7.25
2017-03-26,12,180,Zetacoin,ZET,"$306,036",$0.001846,"165,763,575",$809,0.99,5.84,18.61
2017-03-26,12,181,Blitzcash,BLITZ,"$305,528",$0.07539,"4,052,890","$12,942",14.78,26.97,148.80
2017-03-26,12,182,Joincoin,J,"$297,697",$0.1216,"2,448,402","$5,565",0.60,0.70,-10.41
2017-03-26,12,183,UnionCoin,UNC,"$292,617",$0.03488,"8,388,608","$2,128",0.00,18.26,32.78
2017-03-26,12,184,CannabisCoin,CANN,"$280,313",$0.00363,"77,231,176","$6,194",-0.13,14.88,30.63
2017-03-26,12,185,EuropeCoin,ERC,"$275,520",$0.02825,"9,753,729",$538,0.74,-5.79,40.42
